ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
9, 19, 13, 25, 15, 24, 1, 5, 23, 9, 1, 9, 9, 9, 13, 3, 25, 9, 29, 9, 9, 9, 9, 9, 9, 9
9, 5, 13, 19, 19, 15, 10, 1, 1, 9, 9, 1, 25, 27, 9, 9, 9, 1, 20, 9, 9, 9, 9, 9, 9, 9
9, 3, 24, 25, 4, 4, 3, 9, 9, 9, 19, 9, 1, 9, 9, 9, 9, 1, 9, 3, 9, 9, 9, 9, 9, 15
9, 5, 21, 23, 1, 1, 9, 1, 9, 25, 29, 25, 9, 9, 9, 9, 9, 9, 29, 9, 9, 9, 9, 3, 9, 9
9, 3, 13, 13, 23, 29, 20, 5, 29, 25, 5, 9, 3, 9, 17, 9, 9, 9, 7, 20, 9, 29, 5, 9, 9, 9
9, 5, 4, 25, 23, 3, 19, 11, 25, 9, 9, 1, 9, 9, 25, 9, 29, 9, 19, 13, 1, 9, 9, 9, 3, 9
9, 5, 13, 24, 27, 13, 1, 9, 9, 7, 29, 9, 11, 23, 1, 23, 7, 25, 1, 7, 3, 9, 9, 9, 25, 9
9, 9, 1, 11, 13, 20, 3, 15, 17, 20, 9, 25, 9, 9, 9, 25, 17, 19, 9, 9, 9, 9, 9, 9, 9, 25
9, 19, 19, 19, 21, 23, 13, 9, 29, 15, 9, 23, 9, 29, 9, 9, 9, 9, 9, 9, 9, 9, 9, 23, 9, 9
9, 19, 13, 19, 7, 9, 20, 25, 9, 9, 9, 20, 11, 9, 9, 21, 19, 23, 25, 15, 9, 25, 9, 9, 9, 9
9, 13, 13, 1, 10, 9, 15, 9, 29, 19, 9, 9, 9, 9, 9, 3, 3, 19, 15, 9, 9, 9, 9, 9, 9, 9
9, 5, 19, 7, 11, 25, 9, 25, 9, 3, 9, 15, 24, 9, 3, 3, 9, 9, 1, 9, 25, 9, 9, 9, 25, 9
9, 5, 28, 13, 15, 25, 11, 20, 1, 20, 13, 9, 3, 9, 15, 9, 9, 9, 9, 9, 9, 3, 13, 9, 11, 9
9, 5, 3, 20, 25, 9, 21, 17, 25, 15, 13, 25, 23, 9, 9, 9, 9, 9, 15, 9, 9, 9, 29, 9, 9, 20
9, 13, 5, 21, 3, 20, 23, 9, 19, 20, 9, 11, 9, 20, 9, 9, 9, 1, 9, 9, 1, 7, 9, 9, 9, 9
9, 5, 3, 29, 5, 0, 19, 19, 1, 9, 9, 9, 25, 20, 20, 9, 25, 19, 13, 9, 9, 9, 9, 9, 9, 9
9, 19, 29, 19, 1, 3, 9, 16, 9, 9, 7, 13, 9, 9, 15, 11, 29, 7, 20, 9, 9, 9, 9, 9, 9, 9
9, 5, 25, 25, 15, 15, 7, 0, 9, 9, 25, 9, 9, 9, 9, 24, 7, 1, 9, 7, 7, 25, 9, 9, 9, 23
9, 10, 19, 13, 25, 7, 5, 25, 9, 3, 9, 20, 9, 9, 17, 20, 1, 9, 9, 9, 9, 9, 3, 9, 9, 9
9, 5, 29, 11, 3, 25, 23, 21, 9, 9, 9, 7, 7, 1, 1, 9, 20, 29, 9, 9, 9, 25, 9, 20, 1, 9
10, 10, 3, 10, 26, 22, 22, 20, 16, 10, 20, 26, 4, 8, 31, 26, 26, 16, 26, 18, 12, 20, 2, 10, 12, 10
10, 13, 22, 14, 16, 2, 26, 10, 16, 26, 11, 12, 10, 10, 26, 16, 0, 18, 16, 0, 10, 10, 4, 12, 10, 28
10, 0, 19, 12, 15, 10, 12, 10, 0, 10, 14, 16, 10, 10, 16, 10, 14, 10, 12, 8, 2, 0, 20, 10, 26, 10
10, 10, 19, 19, 8, 20, 4, 10, 10, 20, 20, 10, 18, 12, 0, 0, 4, 10, 10, 10, 12, 28, 10, 2, 10, 10
10, 10, 19, 30, 10, 18, 26, 19, 10, 19, 20, 19, 10, 10, 10, 16, 2, 10, 26, 14, 12, 10, 10, 20, 10, 10
10, 10, 28, 3, 11, 11, 18, 30, 10, 19, 10, 10, 10, 20, 10, 10, 10, 10, 10, 19, 10, 10, 10, 10, 10, 10
10, 28, 30, 28, 10, 6, 0, 4, 19, 10, 19, 18, 0, 0, 10, 0, 20, 10, 2, 20, 0, 26, 10, 26, 10, 10
10, 26, 13, 6, 0, 10, 15, 28, 10, 18, 10, 12, 12, 10, 10, 10, 18, 10, 26, 10, 10, 28, 10, 10, 10, 10
10, 10, 19, 19, 12, 26, 0, 30, 31, 26, 30, 26, 0, 0, 4, 11, 10, 2, 20, 10, 4, 10, 10, 10, 10, 10
10, 13, 3, 28, 26, 0, 10, 12, 30, 0, 26, 10, 10, 10, 0, 4, 10, 2, 10, 10, 10, 10, 16, 10, 10, 10
10, 28, 19, 19, 10, 20, 26, 31, 4, 18, 19, 0, 10, 0, 2, 4, 10, 28, 10, 26, 18, 10, 10, 10, 26, 10
10, 10, 7, 2, 29, 0, 16, 18, 0, 0, 10, 10, 4, 26, 10, 4, 10, 10, 0, 18, 10, 12, 10, 20, 10, 10
10, 6, 16, 4, 27, 19, 10, 2, 10, 20, 12, 10, 10, 10, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 16, 10
10, 19, 19, 30, 10, 3, 26, 26, 26, 30, 10, 20, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 20, 10, 26, 26
10, 0, 30, 19, 2, 22, 19, 0, 12, 20, 10, 12, 2, 10, 10, 10, 10, 0, 10, 12, 18, 12, 10, 18, 10, 0
10, 6, 9, 10, 10, 10, 2, 10, 16, 16, 28, 10, 10, 10, 12, 19, 10, 16, 20, 30, 10, 10, 10, 16, 10, 20
10, 0, 22, 20, 10, 28, 2, 10, 4, 18, 18, 18, 20, 28, 10, 12, 26, 18, 18, 31, 10, 10, 10, 10, 10, 4
10, 6, 3, 30, 14, 8, 10, 4, 20, 22, 2, 26, 4, 18, 0, 16, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10
10, 22, 3, 13, 4, 26, 14, 4, 26, 10, 30, 26, 18, 16, 19, 26, 19, 16, 0, 10, 10, 10, 10, 10, 10, 10
10, 0, 16, 26, 31, 17, 2, 4, 16, 12, 10, 2, 12, 10, 20, 20, 4, 18, 16, 30, 10, 12, 0, 0, 31, 18
10, 19, 22, 10, 19, 16, 4, 10, 10, 0, 20, 14, 10, 28, 10, 10, 12, 10, 20, 10, 10, 10, 10, 10, 12, 10
10, 19, 13, 10, 10, 19, 14, 26, 12, 0, 10, 23, 2, 10, 10, 2, 16, 0, 10, 10, 10, 26, 10, 10, 10, 2
10, 26, 3, 28, 10, 15, 2, 14, 10, 22, 7, 4, 10, 0, 20, 31, 16, 4, 10, 10, 10, 10, 10, 26, 10, 10
10, 6, 19, 10, 3, 20, 12, 11, 19, 20, 20, 20, 26, 10, 10, 10, 10, 10, 18, 10, 0, 10, 10, 10, 10, 14
10, 25, 0, 3, 27, 10, 16, 31, 12, 10, 10, 12, 0, 10, 16, 18, 10, 10, 20, 12, 20, 26, 10, 4, 10, 10
10, 18, 19, 0, 22, 26, 2, 2, 10, 26, 20, 10, 10, 26, 19, 16, 10, 0, 10, 16, 10, 10, 10, 10, 4, 10
10, 10, 26, 23, 0, 19, 10, 11, 0, 18, 10, 14, 4, 31, 18, 10, 30, 26, 0, 16, 0, 10, 20, 10, 20, 18
10, 3, 4, 30, 12, 16, 31, 19, 0, 0, 18, 26, 18, 31, 10, 12, 26, 10, 10, 10, 10, 20, 20, 10, 10, 10
10, 19, 13, 10, 4, 4, 2, 10, 7, 12, 2, 0, 10, 4, 10, 18, 10, 4, 14, 10, 10, 0, 10, 10, 10, 10
10, 29, 19, 26, 0, 0, 10, 10, 17, 10, 27, 10, 4, 18, 10, 26, 26, 10, 10, 10, 10, 0, 10, 26, 12, 26
10, 2, 3, 4, 24, 10, 2, 0, 10, 0, 10, 10, 10, 10, 26, 10, 10, 10, 4, 7, 0, 10, 18, 10, 10, 10
10, 19, 17, 19, 0, 19, 26, 16, 19, 31, 14, 26, 4, 10, 0, 26, 2, 16, 10, 16, 4, 10, 31, 10, 2, 20
10, 19, 3, 26, 22, 9, 12, 30, 26, 16, 15, 2, 27, 10, 27, 30, 26, 10, 26, 10, 2, 10, 18, 10, 10, 10
10, 27, 29, 10, 16, 28, 20, 12, 10, 12, 10, 0, 10, 10, 0, 10, 10, 0, 10, 16, 10, 20, 18, 10, 10, 12
10, 16, 20, 24, 0, 10, 0, 10, 0, 10, 2, 12, 14, 10, 10, 4, 12, 18, 10, 10, 18, 10, 10, 4, 10, 10
10, 26, 0, 10, 3, 26, 19, 10, 10, 10, 19, 0, 18, 10, 26, 10, 0, 10, 10, 28, 10, 10, 11, 10, 14, 10
10, 13, 30, 0, 10, 19, 10, 27, 11, 20, 12, 10, 18, 10, 0, 2, 10, 10, 28, 10, 10, 10, 10, 10, 10, 12
10, 19, 10, 23, 2, 2, 2, 10, 10, 0, 0, 11, 10, 4, 12, 2, 18, 20, 26, 10, 10, 18, 11, 10, 10, 16
10, 26, 31, 11, 11, 20, 18, 2, 10, 31, 10, 12, 12, 10, 10, 26, 28, 20, 26, 10, 10, 12, 10, 18, 10, 2
10, 19, 10, 5, 24, 3, 8, 19, 18, 18, 10, 18, 10, 10, 10, 16, 19, 20, 10, 20, 10, 4, 10, 0, 10, 4
10, 0, 19, 23, 31, 4, 10, 10, 0, 18, 16, 20, 10, 10, 10, 10, 14, 19, 26, 31, 10, 26, 10, 10, 10, 10
10, 10, 22, 6, 13, 27, 28, 16, 10, 19, 19, 10, 20, 26, 16, 11, 20, 11, 19, 10, 18, 10, 10, 10, 4, 10
10, 28, 10, 16, 6, 11, 18, 8, 2, 10, 11, 18, 26, 16, 10, 10, 10, 10, 10, 20, 10, 10, 12, 0, 28, 10
10, 19, 7, 22, 0, 28, 16, 2, 10, 16, 0, 10, 10, 18, 28, 16, 26, 0, 10, 10, 10, 10, 10, 10, 16, 10
10, 13, 20, 14, 10, 26, 10, 10, 19, 12, 10, 12, 26, 10, 10, 28, 10, 10, 26, 10, 10, 10, 0, 10, 10, 10
10, 16, 19, 18, 26, 12, 10, 11, 20, 0, 14, 18, 10, 10, 10, 20, 2, 10, 10, 19, 2, 0, 10, 10, 10, 10
10, 0, 8, 26, 24, 12, 10, 2, 10, 12, 10, 18, 16, 10, 10, 10, 26, 10, 10, 10, 10, 10, 20, 26, 10, 10
10, 0, 24, 2, 0, 19, 18, 10, 28, 26, 27, 10, 10, 10, 26, 10, 0, 10, 0, 10, 16, 10, 28, 26, 12, 10
10, 22, 2, 14, 18, 10, 10, 12, 10, 4, 30, 10, 18, 10, 10, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 3, 16, 2, 14, 10, 30, 0, 2, 10, 12, 10, 24, 31, 10, 10, 10, 10, 10, 10, 10, 10, 12, 10, 18, 12
10, 19, 9, 11, 26, 20, 19, 31, 2, 14, 10, 26, 10, 10, 10, 10, 10, 10, 10, 2, 2, 10, 26, 20, 10, 28
10, 0, 6, 0, 26, 16, 19, 11, 4, 23, 16, 16, 12, 10, 18, 18, 10, 2, 18, 10, 10, 10, 10, 10, 18, 11
10, 0, 22, 0, 15, 2, 30, 10, 18, 14, 18, 10, 28, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 14
10, 6, 5, 31, 29, 4, 26, 22, 0, 20, 18, 0, 26, 0, 10, 4, 10, 10, 10, 10, 18, 19, 10, 10, 12, 10
10, 19, 3, 14, 26, 31, 10, 20, 19, 26, 4, 16, 18, 20, 10, 12, 16, 10, 8, 31, 10, 10, 12, 10, 0, 0
10, 16, 0, 30, 4, 28, 0, 10, 10, 10, 20, 0, 0, 12, 16, 10, 10, 20, 10, 10, 10, 0, 10, 10, 16, 10
10, 28, 6, 14, 26, 7, 26, 18, 14, 10, 10, 16, 12, 14, 18, 10, 31, 10, 10, 10, 12, 10, 10, 2, 10, 14
10, 3, 7, 19, 16, 19, 26, 7, 4, 4, 18, 10, 20, 10, 16, 10, 10, 4, 10, 10, 26, 26, 16, 10, 10, 2
10, 19, 0, 10, 10, 28, 10, 19, 7, 10, 10, 2, 7, 10, 4, 16, 18, 10, 10, 18, 2, 10, 10, 10, 10, 10
10, 6, 2, 0, 14, 2, 4, 12, 28, 20, 2, 4, 27, 16, 10, 10, 16, 26, 28, 12, 10, 16, 16, 10, 4, 18
10, 3, 14, 10, 23, 10, 11, 2, 19, 22, 0, 10, 10, 10, 18, 10, 7, 10, 26, 27, 10, 18, 10, 10, 10, 10
10, 6, 0, 10, 12, 4, 19, 10, 18, 8, 7, 12, 26, 10, 14, 19, 10, 10, 10, 19, 10, 0, 2, 20, 10, 10
10, 3, 3, 22, 26, 2, 2, 22, 16, 0, 26, 12, 0, 12, 0, 4, 26, 19, 14, 4, 10, 10, 10, 10, 16, 19
10, 19, 3, 19, 2, 10, 4, 18, 27, 19, 30, 7, 26, 10, 10, 27, 10, 10, 10, 0, 30, 10, 4, 26, 30, 10
10, 19, 10, 26, 0, 24, 10, 10, 28, 12, 10, 10, 10, 10, 14, 10, 10, 10, 10, 10, 10, 2, 10, 12, 10, 10
10, 26, 28, 19, 19, 26, 11, 30, 18, 10, 4, 20, 0, 10, 10, 28, 26, 10, 0, 31, 18, 12, 10, 10, 10, 10
10, 25, 18, 12, 12, 18, 28, 17, 14, 26, 8, 12, 10, 18, 0, 10, 10, 26, 2, 10, 10, 10, 10, 2, 10, 0
10, 19, 10, 26, 20, 11, 28, 10, 22, 26, 10, 18, 10, 10, 19, 26, 10, 10, 20, 2, 16, 10, 10, 20, 10, 10
10, 5, 10, 26, 28, 7, 14, 10, 26, 26, 10, 31, 10, 12, 10, 10, 16, 10, 26, 28, 10, 10, 12, 12, 10, 18
10, 22, 3, 0, 26, 0, 28, 13, 10, 4, 18, 16, 20, 7, 10, 20, 10, 10, 10, 0, 26, 10, 10, 10, 26, 10
10, 10, 28, 8, 18, 10, 10, 4, 2, 18, 12, 10, 2, 10, 10, 4, 20, 10, 10, 10, 10, 0, 10, 26, 10, 10
10, 0, 10, 6, 19, 10, 19, 10, 18, 26, 16, 10, 10, 10, 19, 10, 10, 19, 10, 31, 10, 10, 4, 20, 10, 10
10, 10, 26, 26, 26, 18, 26, 26, 20, 10, 4, 10, 0, 16, 10, 12, 8, 10, 8, 0, 10, 10, 10, 10, 10, 10
10, 18, 22, 10, 19, 4, 18, 26, 23, 14, 11, 10, 11, 10, 4, 0, 12, 10, 10, 4, 16, 10, 10, 10, 20, 10
10, 3, 0, 17, 19, 19, 10, 10, 18, 26, 28, 20, 10, 4, 10, 16, 10, 10, 0, 10, 4, 10, 26, 2, 10, 10
10, 19, 2, 10, 28, 16, 4, 0, 6, 8, 10, 14, 24, 10, 10, 10, 14, 10, 26, 10, 14, 10, 10, 10, 18, 10
10, 3, 3, 4, 6, 26, 10, 18, 10, 10, 28, 10, 0, 4, 10, 10, 26, 18, 18, 10, 18, 10, 28, 10, 10, 8
10, 21, 26, 9, 2, 26, 0, 0, 10, 0, 10, 15, 10, 0, 10, 0, 12, 10, 10, 20, 10, 20, 2, 18, 16, 10
10, 13, 15, 2, 10, 19, 10, 0, 20, 20, 2, 20, 0, 18, 10, 28, 10, 10, 16, 7, 20, 10, 12, 10, 10, 10
10, 5, 16, 12, 14, 10, 26, 26, 10, 20, 9, 10, 16, 14, 10, 20, 20, 18, 10, 10, 10, 10, 10, 10, 0, 10
10, 5, 26, 19, 4, 16, 28, 10, 10, 10, 12, 0, 0, 0, 10, 20, 10, 0, 10, 2, 10, 19, 10, 10, 10, 10
10, 0, 23, 26, 26, 0, 26, 10, 16, 12, 10, 26, 10, 18, 10, 4, 16, 10, 15, 10, 12, 10, 10, 12, 26, 10
10, 10, 31, 19, 16, 30, 0, 10, 0, 10, 12, 7, 20, 18, 26, 10, 26, 20, 20, 10, 10, 10, 10, 8, 0, 4
10, 19, 10, 2, 7, 4, 12, 28, 10, 10, 10, 26, 20, 10, 26, 10, 10, 10, 16, 10, 16, 20, 10, 10, 10, 14
10, 3, 3, 4, 18, 10, 0, 10, 22, 10, 10, 10, 28, 10, 26, 10, 16, 12, 26, 18, 10, 10, 10, 26, 10, 10
10, 14, 19, 16, 0, 10, 19, 14, 31, 10, 20, 10, 14, 2, 10, 10, 10, 10, 10, 16, 30, 12, 10, 10, 10, 10
10, 13, 10, 3, 10, 20, 19, 26, 10, 10, 22, 10, 11, 10, 12, 31, 26, 10, 18, 3, 14, 10, 10, 10, 16, 10
10, 19, 19, 18, 0, 28, 10, 22, 14, 14, 8, 10, 10, 19, 10, 7, 10, 16, 10, 10, 16, 0, 10, 10, 0, 19
10, 19, 2, 10, 11, 3, 26, 10, 12, 22, 10, 0, 26, 26, 11, 2, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 19, 28, 12, 16, 10, 19, 10, 31, 18, 2, 10, 19, 4, 14, 10, 10, 10, 12, 12, 16, 10, 10, 10, 19, 4
10, 10, 24, 19, 19, 26, 14, 10, 4, 27, 10, 2, 12, 10, 10, 10, 20, 2, 10, 16, 10, 10, 10, 10, 10, 10
10, 25, 19, 0, 12, 17, 6, 10, 12, 10, 10, 20, 10, 12, 4, 10, 10, 10, 10, 10, 10, 10, 16, 10, 16, 12
10, 0, 15, 2, 3, 0, 29, 10, 31, 10, 4, 10, 10, 18, 14, 2, 10, 28, 10, 10, 10, 10, 10, 10, 20, 10
10, 6, 7, 20, 20, 10, 0, 4, 16, 10, 12, 10, 0, 0, 10, 10, 20, 0, 10, 27, 18, 10, 12, 10, 4, 10
10, 16, 10, 11, 4, 18, 2, 20, 10, 26, 26, 10, 10, 20, 16, 26, 10, 20, 0, 10, 10, 10, 10, 10, 10, 10
10, 6, 6, 19, 4, 10, 26, 10, 10, 26, 10, 12, 27, 3, 10, 10, 10, 0, 10, 10, 16, 10, 4, 4, 10, 26
10, 0, 5, 18, 10, 19, 10, 17, 0, 10, 18, 20, 19, 28, 18, 10, 10, 10, 11, 10, 10, 0, 10, 10, 19, 0
10, 3, 2, 28, 2, 10, 16, 20, 12, 10, 11, 10, 10, 10, 10, 12, 10, 4, 27, 10, 10, 10, 4, 30, 0, 10
10, 3, 10, 15, 20, 31, 10, 12, 10, 16, 10, 10, 10, 16, 19, 10, 10, 0, 10, 18, 10, 10, 31, 10, 16, 10
10, 19, 7, 10, 3, 18, 12, 16, 10, 16, 10, 12, 16, 10, 19, 20, 10, 0, 10, 10, 10, 10, 10, 10, 26, 2
11, 6, 3, 11, 20, 3, 9, 29, 11, 8, 7, 23, 11, 17, 11, 7, 11, 11, 17, 4, 20, 11, 11, 11, 11, 11
11, 13, 19, 0, 30, 13, 17, 4, 19, 10, 28, 11, 12, 11, 20, 4, 16, 11, 11, 19, 11, 11, 11, 11, 11, 11
11, 5, 13, 16, 20, 11, 11, 29, 9, 11, 23, 12, 8, 11, 27, 11, 7, 9, 11, 11, 11, 4, 11, 4, 11, 11
11, 11, 25, 13, 11, 3, 10, 11, 9, 11, 29, 27, 9, 11, 11, 11, 11, 7, 28, 15, 13, 11, 11, 11, 11, 27
11, 19, 11, 3, 29, 11, 4, 27, 19, 17, 11, 19, 9, 3, 11, 11, 23, 4, 11, 11, 27, 11, 11, 11, 11, 11
11, 21, 24, 29, 4, 31, 4, 19, 11, 11, 11, 19, 11, 27, 11, 11, 11, 11, 11, 11, 9, 27, 11, 11, 11, 16
11, 21, 19, 25, 3, 7, 23, 11, 17, 11, 4, 11, 23, 19, 11, 11, 11, 11, 19, 16, 11, 11, 11, 11, 11, 29
11, 19, 5, 11, 25, 27, 11, 27, 7, 23, 11, 11, 11, 27, 11, 11, 11, 11, 11, 4, 15, 11, 11, 11, 9, 11
11, 6, 3, 7, 25, 11, 11, 31, 12, 19, 1, 16, 31, 11, 11, 23, 11, 8, 16, 11, 11, 12, 11, 11, 11, 11
11, 25, 25, 19, 3, 16, 23, 17, 1, 11, 23, 12, 29, 11, 11, 27, 11, 11, 11, 11, 19, 16, 11, 16, 11, 3
11, 5, 7, 2, 25, 4, 13, 17, 25, 29, 17, 11, 11, 27, 17, 11, 27, 11, 11, 11, 11, 27, 11, 19, 11, 11
11, 19, 13, 19, 12, 1, 19, 17, 29, 16, 7, 11, 7, 27, 7, 11, 23, 11, 11, 11, 29, 11, 11, 11, 8, 9
11, 5, 10, 25, 25, 11, 7, 17, 13, 3, 12, 11, 11, 19, 27, 23, 11, 11, 11, 11, 16, 11, 12, 11, 11, 11
11, 19, 28, 13, 11, 19, 23, 29, 2, 20, 16, 11, 11, 11, 4, 28, 12, 11, 12, 9, 11, 27, 11, 11, 11, 16
11, 19, 28, 11, 2, 27, 19, 27, 17, 12, 7, 10, 23, 11, 11, 11, 11, 31, 11, 27, 13, 11, 11, 12, 11, 11
11, 10, 19, 26, 10, 28, 11, 9, 11, 11, 17, 11, 11, 9, 10, 15, 11, 17, 11, 11, 11, 16, 17, 11, 11, 19
11, 10, 19, 19, 29, 7, 20, 1, 27, 16, 7, 20, 11, 3, 11, 11, 11, 11, 27, 11, 9, 11, 27, 11, 11, 11
11, 28, 31, 26, 9, 17, 4, 0, 27, 11, 11, 29, 17, 11, 12, 11, 3, 15, 17, 11, 11, 11, 11, 31, 11, 11
11, 3, 29, 19, 23, 7, 28, 7, 11, 16, 23, 11, 7, 20, 27, 19, 27, 11, 10, 11, 11, 19, 11, 11, 11, 11
11, 10, 3, 29, 11, 29, 4, 16, 11, 11, 3, 16, 11, 11, 16, 11, 19, 12, 11, 11, 11, 19, 27, 11, 20, 11
11, 21, 18, 19, 10, 3, 11, 27, 11, 11, 3, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 7
11, 3, 28, 3, 4, 23, 16, 13, 23, 11, 12, 7, 12, 17, 7, 11, 11, 13, 15, 11, 27, 11, 11, 11, 11, 3
11, 3, 16, 25, 29, 11, 3, 7, 11, 2, 19, 4, 13, 16, 11, 11, 11, 11, 11, 9, 13, 11, 12, 11, 7, 11
11, 25, 25, 1, 16, 7, 8, 12, 0, 11, 23, 11, 11, 8, 11, 9, 2, 11, 11, 11, 11, 11, 11, 17, 11, 16
11, 10, 29, 11, 13, 25, 11, 7, 15, 11, 11, 11, 11, 11, 11, 11, 11, 23, 15, 11, 12, 11, 7, 27, 11, 11
11, 19, 19, 15, 11, 29, 20, 25, 11, 10, 13, 11, 16, 13, 11, 11, 11, 4, 11, 11, 11, 11, 11, 11, 11, 11
11, 5, 29, 7, 13, 12, 29, 7, 4, 11, 12, 3, 27, 11, 13, 13, 19, 11, 27, 9, 27, 27, 11, 19, 11, 11
11, 19, 26, 20, 11, 16, 25, 29, 4, 15, 11, 23, 11, 11, 4, 10, 11, 11, 16, 13, 11, 17, 11, 12, 11, 19
11, 13, 19, 4, 7, 17, 16, 13, 11, 15, 4, 7, 9, 12, 11, 3, 13, 11, 11, 15, 11, 11, 11, 27, 11, 15
11, 10, 4, 29, 28, 4, 11, 0, 7, 15, 27, 19, 27, 16, 17, 11, 4, 15, 11, 29, 27, 11, 16, 11, 11, 11
11, 29, 29, 29, 19, 15, 17, 11, 17, 17, 29, 20, 3, 11, 11, 4, 27, 11, 11, 11, 11, 11, 11, 11, 11, 23
11, 5, 19, 11, 29, 11, 19, 3, 29, 20, 4, 2, 12, 4, 16, 11, 17, 11, 11, 11, 11, 11, 15, 11, 11, 16
11, 19, 25, 3, 16, 11, 3, 13, 17, 31, 19, 29, 11, 11, 11, 11, 16, 9, 11, 16, 11, 11, 11, 12, 11, 11
11, 30, 9, 12, 25, 29, 11, 2, 16, 16, 4, 16, 11, 3, 12, 11, 19, 23, 11, 11, 11, 11, 27, 11, 11, 11
11, 19, 15, 19, 12, 12, 15, 29, 15, 11, 27, 20, 23, 11, 29, 20, 17, 11, 7, 16, 11, 19, 11, 11, 23, 11
11, 5, 19, 2, 12, 7, 7, 16, 1, 23, 7, 12, 8, 3, 7, 15, 23, 11, 11, 19, 12, 11, 11, 23, 16, 11
11, 13, 3, 4, 17, 7, 15, 17, 13, 11, 15, 4, 29, 23, 11, 11, 27, 11, 27, 19, 11, 12, 15, 11, 11, 11
11, 19, 22, 16, 9, 11, 4, 13, 23, 20, 4, 28, 12, 11, 11, 13, 11, 27, 16, 11, 0, 19, 11, 11, 7, 11
11, 29, 16, 19, 29, 9, 19, 12, 15, 11, 0, 11, 9, 11, 11, 16, 11, 11, 11, 11, 11, 16, 11, 17, 11, 3
11, 19, 3, 16, 7, 7, 19, 12, 11, 11, 17, 4, 9, 3, 27, 11, 9, 7, 11, 16, 11, 11, 11, 11, 11, 11
11, 17, 25, 19, 21, 27, 31, 15, 17, 19, 9, 27, 7, 11, 19, 11, 11, 11, 11, 11, 12, 11, 7, 11, 11, 12
11, 26, 11, 3, 9, 19, 16, 16, 17, 12, 11, 7, 11, 11, 11, 19, 3, 11, 11, 23, 11, 19, 17, 11, 11, 27
11, 5, 16, 31, 17, 7, 3, 16, 3, 27, 15, 29, 27, 29, 16, 11, 11, 11, 7, 27, 11, 16, 11, 11, 11, 11
11, 3, 17, 15, 27, 29, 21, 27, 17, 17, 15, 11, 12, 15, 11, 11, 11, 11, 8, 16, 11, 11, 7, 8, 11, 11
11, 5, 10, 18, 19, 3, 17, 11, 31, 27, 12, 20, 11, 11, 27, 7, 23, 15, 7, 11, 27, 3, 11, 11, 23, 11
11, 10, 4, 16, 8, 19, 17, 11, 17, 19, 7, 11, 27, 16, 7, 11, 11, 20, 11, 11, 11, 11, 11, 17, 11, 17
11, 6, 15, 19, 3, 17, 24, 11, 11, 28, 4, 4, 11, 11, 11, 11, 9, 19, 11, 11, 27, 12, 11, 11, 19, 11
11, 19, 25, 24, 26, 31, 27, 20, 10, 11, 7, 17, 11, 20, 11, 31, 11, 11, 11, 27, 11, 11, 11, 16, 11, 11
11, 22, 29, 7, 3, 11, 20, 12, 3, 2, 11, 11, 19, 15, 25, 11, 11, 27, 11, 19, 11, 13, 11, 11, 11, 11
11, 10, 5, 17, 4, 29, 11, 11, 11, 11, 11, 16, 11, 23, 23, 11, 11, 11, 11, 13, 11, 11, 3, 16, 11, 27
11, 19, 29, 9, 14, 20, 29, 11, 19, 4, 15, 29, 12, 17, 29, 16, 23, 12, 15, 11, 16, 11, 11, 12, 11, 27
11, 28, 28, 24, 2, 11, 11, 17, 4, 11, 16, 9, 4, 13, 4, 16, 20, 11, 17, 11, 11, 11, 29, 11, 11, 4
11, 3, 20, 3, 27, 7, 15, 29, 11, 17, 16, 25, 11, 11, 15, 16, 27, 4, 12, 7, 27, 12, 16, 7, 11, 11
11, 26, 16, 21, 9, 28, 0, 31, 9, 11, 3, 7, 11, 17, 31, 11, 3, 27, 7, 11, 11, 11, 11, 11, 11, 11
11, 3, 29, 21, 16, 12, 3, 12, 11, 3, 11, 15, 27, 11, 16, 7, 20, 11, 11, 11, 11, 27, 17, 7, 11, 11
11, 3, 10, 13, 1, 4, 27, 29, 17, 11, 12, 25, 23, 17, 17, 11, 12, 11, 4, 13, 27, 19, 11, 11, 11, 11
11, 9, 3, 19, 19, 11, 4, 13, 19, 16, 11, 11, 7, 9, 4, 19, 4, 4, 11, 23, 11, 11, 11, 11, 16, 27
11, 5, 13, 10, 25, 16, 29, 15, 23, 11, 15, 27, 16, 11, 11, 12, 11, 11, 11, 15, 0, 11, 8, 2, 3, 11
11, 25, 2, 30, 17, 0, 7, 15, 31, 29, 9, 11, 27, 17, 27, 12, 11, 11, 11, 11, 11, 12, 11, 11, 11, 11
11, 5, 19, 4, 16, 25, 12, 11, 29, 27, 11, 17, 17, 17, 13, 7, 19, 16, 11, 3, 8, 27, 11, 27, 11, 3
